commit,date,file_type,path,package,project,added_lines,commit_size,commit_msg,change_type,commit_index,month
5411cdc693e8f48c59448e378ea050e3633209c6,2019-05-31 16:31:59,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/InverseErfc.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,24,"[NUMBERS-108] - Cleaning up Checkstyle reported issues
 - followup cleaning up JavaDoc, Method order etc.",MODIFY,294,2019-05
5411cdc693e8f48c59448e378ea050e3633209c6,2019-05-31 16:31:59,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LanczosApproximation.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,5,24,"[NUMBERS-108] - Cleaning up Checkstyle reported issues
 - followup cleaning up JavaDoc, Method order etc.",MODIFY,294,2019-05
5411cdc693e8f48c59448e378ea050e3633209c6,2019-05-31 16:31:59,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogBeta.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,5,24,"[NUMBERS-108] - Cleaning up Checkstyle reported issues
 - followup cleaning up JavaDoc, Method order etc.",MODIFY,294,2019-05
5411cdc693e8f48c59448e378ea050e3633209c6,2019-05-31 16:31:59,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogGamma.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,5,24,"[NUMBERS-108] - Cleaning up Checkstyle reported issues
 - followup cleaning up JavaDoc, Method order etc.",MODIFY,294,2019-05
5411cdc693e8f48c59448e378ea050e3633209c6,2019-05-31 16:31:59,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogGamma1p.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,24,"[NUMBERS-108] - Cleaning up Checkstyle reported issues
 - followup cleaning up JavaDoc, Method order etc.",MODIFY,294,2019-05
5411cdc693e8f48c59448e378ea050e3633209c6,2019-05-31 16:31:59,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogGammaSum.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,24,"[NUMBERS-108] - Cleaning up Checkstyle reported issues
 - followup cleaning up JavaDoc, Method order etc.",MODIFY,294,2019-05
5411cdc693e8f48c59448e378ea050e3633209c6,2019-05-31 16:31:59,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/RegularizedBeta.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,4,24,"[NUMBERS-108] - Cleaning up Checkstyle reported issues
 - followup cleaning up JavaDoc, Method order etc.",MODIFY,294,2019-05
5411cdc693e8f48c59448e378ea050e3633209c6,2019-05-31 16:31:59,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/RegularizedGamma.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,4,24,"[NUMBERS-108] - Cleaning up Checkstyle reported issues
 - followup cleaning up JavaDoc, Method order etc.",MODIFY,294,2019-05
5411cdc693e8f48c59448e378ea050e3633209c6,2019-05-31 16:31:59,prod,commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Trigamma.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,6,24,"[NUMBERS-108] - Cleaning up Checkstyle reported issues
 - followup cleaning up JavaDoc, Method order etc.",MODIFY,294,2019-05
da7b9201672c502c5ecbc164e48d36e420703f33,2019-05-31 21:36:03,prod,commons-numbers-primes/src/main/java/org/apache/commons/numbers/primes/SmallPrimes.java,org/apache/commons/numbers/primes,commons-numbers-primes,103,1,"NUMBERS-104: Speed up trial division

Expand the set of prime numbers whose multiples are to be skipped as trial candidates in org.apache.commons.numbers.primes.SmallPrimes.boundedTrialDivision(int, int, List<Integer>) from {2,3} to {2,3,5,7,11}, and change the way the code achieves this from code duplication to a more explicit style.",MODIFY,295,2019-05
7af2d5014748c1a18c5c632f64aa32c298a36b3c,2019-06-03 21:31:59,prod,commons-numbers-primes/src/main/java/org/apache/commons/numbers/primes/SmallPrimes.java,org/apache/commons/numbers/primes,commons-numbers-primes,24,1,"NUMBERS-104: Speed up trial division (continued)

The number of coprime equivalence classes can be easily calculated in advance, eliminating the need to create an intermediate List from which to populate the final array.",MODIFY,296,2019-06
7b15fad6c3eeece124f635b7a5c2fd72443f2017,2019-06-04 00:52:37,prod,commons-numbers-primes/src/main/java/org/apache/commons/numbers/primes/SmallPrimes.java,org/apache/commons/numbers/primes,commons-numbers-primes,6,1,"NUMBERS-104: Speed up trial division (continued)

Remove unreachable lines of code to increase test coverage as requested.",MODIFY,297,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-angle/src/test/java/org/apache/commons/numbers/angle/PlaneAngleRadiansTest.java,org/apache/commons/numbers/angle,commons-numbers-angle,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-angle/src/test/java/org/apache/commons/numbers/angle/PlaneAngleTest.java,org/apache/commons/numbers/angle,commons-numbers-angle,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-arrays/src/test/java/org/apache/commons/numbers/arrays/CosAngleTest.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-arrays/src/test/java/org/apache/commons/numbers/arrays/LinearCombinationTest.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-arrays/src/test/java/org/apache/commons/numbers/arrays/SafeNormTest.java,org/apache/commons/numbers/arrays,commons-numbers-arrays,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/BinomialCoefficientDoubleTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,11,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/BinomialCoefficientTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,34,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/CombinationsTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,27,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/FactorialDoubleTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,6,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/FactorialTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,10,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/LogBinomialCoefficientTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,10,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/LogFactorialTest.java,org/apache/commons/numbers/combinatorics,commons-numbers-combinatorics,6,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-complex-streams/src/test/java/org/apache/commons/numbers/complex/streams/ComplexUtilsTest.java,org/apache/commons/numbers/complex/streams,commons-numbers-complex-streams,106,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-complex/src/test/java/org/apache/commons/numbers/complex/CStandardTest.java,org/apache/commons/numbers/complex,commons-numbers-complex,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-complex/src/test/java/org/apache/commons/numbers/complex/ComplexTest.java,org/apache/commons/numbers/complex,commons-numbers-complex,35,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-core/src/test/java/org/apache/commons/numbers/core/ArithmeticUtilsTest.java,org/apache/commons/numbers/core,commons-numbers-core,37,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-core/src/test/java/org/apache/commons/numbers/core/PrecisionTest.java,org/apache/commons/numbers/core,commons-numbers-core,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-field/src/test/java/org/apache/commons/numbers/field/FieldParametricTest.java,org/apache/commons/numbers/field,commons-numbers-field,5,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-fraction/src/test/java/org/apache/commons/numbers/fraction/BigFractionFormatTest.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,3,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-fraction/src/test/java/org/apache/commons/numbers/fraction/BigFractionTest.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,14,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-fraction/src/test/java/org/apache/commons/numbers/fraction/ContinuedFractionTest.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-fraction/src/test/java/org/apache/commons/numbers/fraction/FractionFormatTest.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,3,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-fraction/src/test/java/org/apache/commons/numbers/fraction/FractionTest.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,6,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfDifferenceTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfcTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/GammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InvGamma1pm1Test.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,14,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfcTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LanczosApproximationTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogBetaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,22,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGamma1pTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,10,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,18,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/RegularizedBetaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/RegularizedGammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-primes/src/test/java/org/apache/commons/numbers/primes/PrimesTest.java,org/apache/commons/numbers/primes,commons-numbers-primes,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-primes/src/test/java/org/apache/commons/numbers/primes/SmallPrimesTest.java,org/apache/commons/numbers/primes,commons-numbers-primes,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-quaternion/src/test/java/org/apache/commons/numbers/quaternion/QuaternionTest.java,org/apache/commons/numbers/quaternion,commons-numbers-quaternion,69,43,Migrate to JUnit 5,MODIFY,305,2019-06
7ed19c02bd1c6a93f693b53edefc73fc128e0bc4,2019-06-06 03:46:02,test,commons-numbers-quaternion/src/test/java/org/apache/commons/numbers/quaternion/SlerpTest.java,org/apache/commons/numbers/quaternion,commons-numbers-quaternion,1,43,Migrate to JUnit 5,MODIFY,305,2019-06
a309a08ab65b28fa4bef5ac87f280af653b11a8e,2019-06-06 03:46:02,test,commons-numbers-primes/src/test/java/org/apache/commons/numbers/primes/SmallPrimesTest.java,org/apache/commons/numbers/primes,commons-numbers-primes,25,1,Migrate commons-numbers-primes to JUnit 5: class SmallPrimesTest,MODIFY,303,2019-06
56928489a0e5d25844fa8c10a2d561c074714060,2019-06-06 03:46:02,test,commons-numbers-primes/src/test/java/org/apache/commons/numbers/primes/PrimesTest.java,org/apache/commons/numbers/primes,commons-numbers-primes,24,1,Migrate commons-numbers-primes to JUnit 5: class PrimesTest,MODIFY,301,2019-06
32ab41b86f546b626005d58c1a3c312e69a4cde7,2019-06-06 03:46:02,test,commons-numbers-quaternion/src/test/java/org/apache/commons/numbers/quaternion/QuaternionTest.java,org/apache/commons/numbers/quaternion,commons-numbers-quaternion,134,1,Migrate commons-numbers-quaternion to JUnit 5: class QuaternionTest,MODIFY,302,2019-06
6d64caf2b6f7569801045693996a0f7509c18823,2019-06-06 03:46:02,test,commons-numbers-quaternion/src/test/java/org/apache/commons/numbers/quaternion/SlerpTest.java,org/apache/commons/numbers/quaternion,commons-numbers-quaternion,30,1,Migrate commons-numbers-quaternion to JUnit 5: class SlerpTest,MODIFY,304,2019-06
205fa8f40e3e68fdf982271d20dd0d6751693da1,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,17,1,Migrate commons-numbers-gamma to JUnit 5: class DigammaTest,MODIFY,300,2019-06
af6e7a353390af5508f46d8191624aecb983db51,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfcTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,4,1,Migrate commons-numbers-gamma to JUnit 5: class ErfcTest,MODIFY,299,2019-06
a28928fbc96030249c844ddb321899395f660f28,2019-06-06 03:46:02,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfDifferenceTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,3,1,Migrate commons-numbers-gamma to JUnit 5: class ErfDifferenceTest,MODIFY,298,2019-06
0a8323369bd6f0da6f8f6f594a073286f9daf59a,2019-06-06 17:57:16,prod,commons-numbers-fraction/src/main/java/org/apache/commons/numbers/fraction/BigFraction.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,149,2,NUMBERS-77: final checkstyle edits,MODIFY,306,2019-06
0a8323369bd6f0da6f8f6f594a073286f9daf59a,2019-06-06 17:57:16,prod,commons-numbers-fraction/src/main/java/org/apache/commons/numbers/fraction/Fraction.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,80,2,NUMBERS-77: final checkstyle edits,MODIFY,306,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,32,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/GammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,4,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InvGamma1pm1Test.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,3,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,8,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfcTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,8,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LanczosApproximationTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,5,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogBetaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,15,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGamma1pTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,3,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,5,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,5,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/RegularizedBetaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,4,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/RegularizedGammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,3,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
560f15cfac37a22ee5a0ed7af1bb9c48c552427b,2019-06-07 08:45:44,test,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,org/apache/commons/numbers/gamma,commons-numbers-gamma,5,13,"Migrate commons-numbers-gamma to JUnit 5: all remaining classes

Migrate the following classes:

ErfTest
GammaTest
InverseErfcTest
InverseErfTest
InvGamma1pm1Test
LanczosApproximationTest
LogBetaTest
LogGamma1pTest
LogGammaSumTest
LogGammaTest
RegularizedBetaTest
RegularizedGammaTest
TrigammaTest",MODIFY,307,2019-06
5f7f230895b985231267abb88727cbd622a5665d,2019-06-07 10:21:40,test,commons-numbers-fraction/src/test/java/org/apache/commons/numbers/fraction/BigFractionTest.java,org/apache/commons/numbers/fraction,commons-numbers-fraction,6,2,Restore relevant changes overwritten in the merge of the master branch,MODIFY,308,2019-06
